trajectory_type,period,time_hour,series,value
flow,95,23.75,wind_worst_electric_mw,1.981981981981982
flow,0,0.0,grid_buy_da_mw,27.70955994613491
flow,1,0.25,grid_buy_da_mw,22.48433472090969
flow,2,0.5,grid_buy_da_mw,17.799650036225003
flow,3,0.75,grid_buy_da_mw,15.81766805424302
flow,4,1.0,grid_buy_da_mw,22.93478517136014
flow,5,1.25,grid_buy_da_mw,21.40325363982861
flow,6,1.5,grid_buy_da_mw,19.421271657846624
flow,7,1.75,grid_buy_da_mw,14.349199585774551
flow,8,2.0,grid_buy_da_mw,15.399650036225
flow,9,2.25,grid_buy_da_mw,7.535135135135134
flow,10,2.5,grid_buy_da_mw,0.0
flow,11,2.75,grid_buy_da_mw,0.6612612612612645
flow,12,3.0,grid_buy_da_mw,6.27712751370248
flow,13,3.25,grid_buy_da_mw,11.232082468657437
flow,14,3.5,grid_buy_da_mw,13.423974360549323
flow,15,3.75,grid_buy_da_mw,8.231181567756533
flow,16,4.0,grid_buy_da_mw,4.867217603792566
flow,17,4.25,grid_buy_da_mw,7.719469856044821
flow,18,4.5,grid_buy_da_mw,0.0
flow,19,4.75,grid_buy_da_mw,0.2054054054054071
flow,20,5.0,grid_buy_da_mw,4.425225225225225
flow,21,5.25,grid_buy_da_mw,5.536936936936939
flow,22,5.5,grid_buy_da_mw,4.786486486486486
flow,23,5.75,grid_buy_da_mw,6.618918918918916
flow,24,6.0,grid_buy_da_mw,8.45045045045045
flow,25,6.25,grid_buy_da_mw,3.4207207207207206
flow,26,6.5,grid_buy_da_mw,4.772072072072072
flow,27,6.75,grid_buy_da_mw,5.281981981981981
flow,28,7.0,grid_buy_da_mw,5.812612612612613
flow,29,7.25,grid_buy_da_mw,3.98018018018018
flow,30,7.5,grid_buy_da_mw,0.7513513513513506
flow,31,7.75,grid_buy_da_mw,0.0
flow,32,8.0,grid_buy_da_mw,0.0
flow,33,8.25,grid_buy_da_mw,0.3909909909909903
flow,34,8.5,grid_buy_da_mw,5.691891891891893
flow,35,8.75,grid_buy_da_mw,5.1819819819819815
flow,36,9.0,grid_buy_da_mw,3.330630630630629
flow,37,9.25,grid_buy_da_mw,0.8981981981981988
flow,38,9.5,grid_buy_da_mw,0.0
flow,39,9.75,grid_buy_da_mw,0.943243243243242
flow,40,10.0,grid_buy_da_mw,5.357657657657659
flow,41,10.25,grid_buy_da_mw,6.168468468468466
flow,42,10.5,grid_buy_da_mw,8.3
flow,43,10.75,grid_buy_da_mw,6.258558558558559
flow,44,11.0,grid_buy_da_mw,6.678378378378377
flow,45,11.25,grid_buy_da_mw,6.799099099099098
flow,46,11.5,grid_buy_da_mw,6.7090090090090095
flow,47,11.75,grid_buy_da_mw,6.288288288288287
flow,48,12.0,grid_buy_da_mw,15.22252252252252
flow,49,12.25,grid_buy_da_mw,14.23153153153153
flow,50,12.5,grid_buy_da_mw,16.573873873873875
flow,51,12.75,grid_buy_da_mw,19.844144144144146
flow,52,13.0,grid_buy_da_mw,22.33333333333333
flow,53,13.25,grid_buy_da_mw,21.853153153153155
flow,54,13.5,grid_buy_da_mw,26.745045045045043
flow,55,13.75,grid_buy_da_mw,31.186486486486487
flow,56,14.0,grid_buy_da_mw,33.40810810810811
flow,57,14.25,grid_buy_da_mw,33.16846846846847
flow,58,14.5,grid_buy_da_mw,36.7990990990991
flow,59,14.75,grid_buy_da_mw,35.71801801801802
flow,60,15.0,grid_buy_da_mw,36.34864864864865
flow,61,15.25,grid_buy_da_mw,34.9972972972973
flow,62,15.5,grid_buy_da_mw,36.91621621621622
flow,63,15.75,grid_buy_da_mw,38.08738738738739
flow,64,16.0,grid_buy_da_mw,37.0963963963964
flow,65,16.25,grid_buy_da_mw,37.96666666666667
flow,66,16.5,grid_buy_da_mw,34.00630630630631
flow,67,16.75,grid_buy_da_mw,34.88950520309334
flow,68,17.0,grid_buy_da_mw,37.36666666666667
flow,69,17.25,grid_buy_da_mw,37.45675675675676
flow,70,17.5,grid_buy_da_mw,35.35765765765766
flow,71,17.75,grid_buy_da_mw,39.07837837837838
flow,72,18.0,grid_buy_da_mw,38.17747747747748
flow,73,18.25,grid_buy_da_mw,36.73603603603604
flow,74,18.5,grid_buy_da_mw,37.72702702702703
flow,75,18.75,grid_buy_da_mw,36.70540540540541
flow,76,19.0,grid_buy_da_mw,37.3954954954955
flow,77,19.25,grid_buy_da_mw,37.06576576576577
flow,78,19.5,grid_buy_da_mw,34.483783783783785
flow,79,19.75,grid_buy_da_mw,35.65495495495496
flow,80,20.0,grid_buy_da_mw,32.65495495495496
flow,81,20.25,grid_buy_da_mw,28.871171171171174
flow,82,20.5,grid_buy_da_mw,23.916216216216213
flow,83,20.75,grid_buy_da_mw,19.925225225225223
flow,84,21.0,grid_buy_da_mw,15.907207207207207
flow,85,21.25,grid_buy_da_mw,21.22252252252252
flow,86,21.5,grid_buy_da_mw,17.86216216216216
flow,87,21.75,grid_buy_da_mw,13.390090090090087
flow,88,22.0,grid_buy_da_mw,13.150450450450451
flow,89,22.25,grid_buy_da_mw,14.411711711711712
flow,90,22.5,grid_buy_da_mw,15.849549549549549
flow,91,22.75,grid_buy_da_mw,16.57027027027027
flow,92,23.0,grid_buy_da_mw,20.835135135135136
flow,93,23.25,grid_buy_da_mw,23.357657657657654
flow,94,23.5,grid_buy_da_mw,21.22792792792793
flow,95,23.75,grid_buy_da_mw,20.718018018018014
flow,0,0.0,grid_sell_da_mw,0.0
flow,1,0.25,grid_sell_da_mw,0.0
flow,2,0.5,grid_sell_da_mw,0.0
flow,3,0.75,grid_sell_da_mw,0.0
flow,4,1.0,grid_sell_da_mw,0.0
flow,5,1.25,grid_sell_da_mw,0.0
flow,6,1.5,grid_sell_da_mw,0.0
flow,7,1.75,grid_sell_da_mw,0.0
flow,8,2.0,grid_sell_da_mw,0.0
flow,9,2.25,grid_sell_da_mw,0.0
flow,10,2.5,grid_sell_da_mw,0.0
flow,11,2.75,grid_sell_da_mw,0.0
flow,12,3.0,grid_sell_da_mw,0.0
flow,13,3.25,grid_sell_da_mw,0.0
flow,14,3.5,grid_sell_da_mw,0.0
flow,15,3.75,grid_sell_da_mw,0.0
flow,16,4.0,grid_sell_da_mw,0.0
flow,17,4.25,grid_sell_da_mw,0.0
flow,18,4.5,grid_sell_da_mw,0.318018018018019
flow,19,4.75,grid_sell_da_mw,0.0
flow,20,5.0,grid_sell_da_mw,0.0
flow,21,5.25,grid_sell_da_mw,0.0
flow,22,5.5,grid_sell_da_mw,0.0
flow,23,5.75,grid_sell_da_mw,0.0
flow,24,6.0,grid_sell_da_mw,0.0
flow,25,6.25,grid_sell_da_mw,0.0
flow,26,6.5,grid_sell_da_mw,0.0
flow,27,6.75,grid_sell_da_mw,0.0
flow,28,7.0,grid_sell_da_mw,0.0
flow,29,7.25,grid_sell_da_mw,0.0
flow,30,7.5,grid_sell_da_mw,0.0
flow,31,7.75,grid_sell_da_mw,0.0
flow,32,8.0,grid_sell_da_mw,0.0
flow,33,8.25,grid_sell_da_mw,0.0
flow,34,8.5,grid_sell_da_mw,0.0
flow,35,8.75,grid_sell_da_mw,0.0
flow,36,9.0,grid_sell_da_mw,0.0
flow,37,9.25,grid_sell_da_mw,0.0
flow,38,9.5,grid_sell_da_mw,0.0
flow,39,9.75,grid_sell_da_mw,0.0
flow,40,10.0,grid_sell_da_mw,0.0
flow,41,10.25,grid_sell_da_mw,0.0
flow,42,10.5,grid_sell_da_mw,0.0
flow,43,10.75,grid_sell_da_mw,0.0
flow,44,11.0,grid_sell_da_mw,0.0
flow,45,11.25,grid_sell_da_mw,0.0
flow,46,11.5,grid_sell_da_mw,0.0
flow,47,11.75,grid_sell_da_mw,0.0
flow,48,12.0,grid_sell_da_mw,0.0
flow,49,12.25,grid_sell_da_mw,0.0
flow,50,12.5,grid_sell_da_mw,0.0
flow,51,12.75,grid_sell_da_mw,0.0
flow,52,13.0,grid_sell_da_mw,0.0
flow,53,13.25,grid_sell_da_mw,0.0
flow,54,13.5,grid_sell_da_mw,0.0
flow,55,13.75,grid_sell_da_mw,0.0
flow,56,14.0,grid_sell_da_mw,0.0
flow,57,14.25,grid_sell_da_mw,0.0
flow,58,14.5,grid_sell_da_mw,0.0
flow,59,14.75,grid_sell_da_mw,0.0
flow,60,15.0,grid_sell_da_mw,0.0
flow,61,15.25,grid_sell_da_mw,0.0
flow,62,15.5,grid_sell_da_mw,0.0
flow,63,15.75,grid_sell_da_mw,0.0
flow,64,16.0,grid_sell_da_mw,0.0
flow,65,16.25,grid_sell_da_mw,0.0
flow,66,16.5,grid_sell_da_mw,0.0
flow,67,16.75,grid_sell_da_mw,0.0
flow,68,17.0,grid_sell_da_mw,0.0
flow,69,17.25,grid_sell_da_mw,0.0
flow,70,17.5,grid_sell_da_mw,0.0
flow,71,17.75,grid_sell_da_mw,0.0
flow,72,18.0,grid_sell_da_mw,0.0
flow,73,18.25,grid_sell_da_mw,0.0
flow,74,18.5,grid_sell_da_mw,0.0
flow,75,18.75,grid_sell_da_mw,0.0
flow,76,19.0,grid_sell_da_mw,0.0
flow,77,19.25,grid_sell_da_mw,0.0
flow,78,19.5,grid_sell_da_mw,0.0
flow,79,19.75,grid_sell_da_mw,0.0
flow,80,20.0,grid_sell_da_mw,0.0
flow,81,20.25,grid_sell_da_mw,0.0
flow,82,20.5,grid_sell_da_mw,0.0
flow,83,20.75,grid_sell_da_mw,0.0
flow,84,21.0,grid_sell_da_mw,0.0
flow,85,21.25,grid_sell_da_mw,0.0
flow,86,21.5,grid_sell_da_mw,0.0
flow,87,21.75,grid_sell_da_mw,0.0
flow,88,22.0,grid_sell_da_mw,0.0
flow,89,22.25,grid_sell_da_mw,0.0
flow,90,22.5,grid_sell_da_mw,0.0
flow,91,22.75,grid_sell_da_mw,0.0
flow,92,23.0,grid_sell_da_mw,0.0
flow,93,23.25,grid_sell_da_mw,0.0
flow,94,23.5,grid_sell_da_mw,0.0
flow,95,23.75,grid_sell_da_mw,0.0
flow,0,0.0,grid_buy_rt_mw,27.709559946134917
flow,1,0.25,grid_buy_rt_mw,22.48433472090969
flow,2,0.5,grid_buy_rt_mw,23.47532571190068
flow,3,0.75,grid_buy_rt_mw,22.15400439057936
flow,4,1.0,grid_buy_rt_mw,26.8987491353241
flow,5,1.25,grid_buy_rt_mw,25.87772811430308
flow,6,1.5,grid_buy_rt_mw,24.55640679298176
flow,7,1.75,grid_buy_rt_mw,20.175025411600377
flow,8,2.0,grid_buy_rt_mw,21.07532571190068
flow,9,2.25,grid_buy_rt_mw,15.823423423423414
flow,10,2.5,grid_buy_rt_mw,9.999999999999991
flow,11,2.75,grid_buy_rt_mw,10.24084084084084
flow,12,3.0,grid_buy_rt_mw,12.793644030219
flow,13,3.25,grid_buy_rt_mw,16.096947333522294
flow,14,3.5,grid_buy_rt_mw,13.423974360549328
flow,15,3.75,grid_buy_rt_mw,8.23118156775653
flow,16,4.0,grid_buy_rt_mw,4.867217603792561
flow,17,4.25,grid_buy_rt_mw,7.719469856044824
flow,18,4.5,grid_buy_rt_mw,0.0
flow,19,4.75,grid_buy_rt_mw,0.2054054054054042
flow,20,5.0,grid_buy_rt_mw,4.425225225225226
flow,21,5.25,grid_buy_rt_mw,5.836936936936937
flow,22,5.5,grid_buy_rt_mw,4.786486486486488
flow,23,5.75,grid_buy_rt_mw,6.618918918918915
flow,24,6.0,grid_buy_rt_mw,8.450450450450452
flow,25,6.25,grid_buy_rt_mw,3.420720720720721
flow,26,6.5,grid_buy_rt_mw,4.772072072072072
flow,27,6.75,grid_buy_rt_mw,5.281981981981982
flow,28,7.0,grid_buy_rt_mw,5.812612612612613
flow,29,7.25,grid_buy_rt_mw,3.980180180180181
flow,30,7.5,grid_buy_rt_mw,0.7513513513513495
flow,31,7.75,grid_buy_rt_mw,0.0
flow,32,8.0,grid_buy_rt_mw,0.0
flow,33,8.25,grid_buy_rt_mw,0.390990990990991
flow,34,8.5,grid_buy_rt_mw,5.691891891891894
flow,35,8.75,grid_buy_rt_mw,5.181981981981981
flow,36,9.0,grid_buy_rt_mw,3.3306306306306297
flow,37,9.25,grid_buy_rt_mw,0.8981981981981981
flow,38,9.5,grid_buy_rt_mw,0.0
flow,39,9.75,grid_buy_rt_mw,0.9432432432432448
flow,40,10.0,grid_buy_rt_mw,5.357657657657658
flow,41,10.25,grid_buy_rt_mw,6.168468468468465
flow,42,10.5,grid_buy_rt_mw,8.3
flow,43,10.75,grid_buy_rt_mw,6.258558558558558
flow,44,11.0,grid_buy_rt_mw,6.67837837837838
flow,45,11.25,grid_buy_rt_mw,6.799099099099099
flow,46,11.5,grid_buy_rt_mw,6.709009009009009
flow,47,11.75,grid_buy_rt_mw,6.288288288288289
flow,48,12.0,grid_buy_rt_mw,15.222522522522516
flow,49,12.25,grid_buy_rt_mw,14.231531531531529
flow,50,12.5,grid_buy_rt_mw,16.573873873873872
flow,51,12.75,grid_buy_rt_mw,19.8
flow,52,13.0,grid_buy_rt_mw,22.33333333333333
flow,53,13.25,grid_buy_rt_mw,21.853153153153148
flow,54,13.5,grid_buy_rt_mw,26.74504504504504
flow,55,13.75,grid_buy_rt_mw,31.486486486486484
flow,56,14.0,grid_buy_rt_mw,33.40810810810811
flow,57,14.25,grid_buy_rt_mw,33.16846846846847
flow,58,14.5,grid_buy_rt_mw,36.7990990990991
flow,59,14.75,grid_buy_rt_mw,36.31801801801802
flow,60,15.0,grid_buy_rt_mw,36.34864864864865
flow,61,15.25,grid_buy_rt_mw,34.997297297297294
flow,62,15.5,grid_buy_rt_mw,38.116216216216216
flow,63,15.75,grid_buy_rt_mw,38.08738738738739
flow,64,16.0,grid_buy_rt_mw,37.0963963963964
flow,65,16.25,grid_buy_rt_mw,37.96666666666667
flow,66,16.5,grid_buy_rt_mw,34.00630630630631
flow,67,16.75,grid_buy_rt_mw,34.88950520309334
flow,68,17.0,grid_buy_rt_mw,37.36666666666667
flow,69,17.25,grid_buy_rt_mw,37.45675675675676
flow,70,17.5,grid_buy_rt_mw,35.35765765765766
flow,71,17.75,grid_buy_rt_mw,39.07837837837838
flow,72,18.0,grid_buy_rt_mw,38.17747747747748
flow,73,18.25,grid_buy_rt_mw,36.73603603603604
flow,74,18.5,grid_buy_rt_mw,37.72702702702703
flow,75,18.75,grid_buy_rt_mw,36.70540540540541
flow,76,19.0,grid_buy_rt_mw,37.3954954954955
flow,77,19.25,grid_buy_rt_mw,37.06576576576577
flow,78,19.5,grid_buy_rt_mw,34.483783783783785
flow,79,19.75,grid_buy_rt_mw,35.65495495495496
flow,80,20.0,grid_buy_rt_mw,35.65495495495496
flow,81,20.25,grid_buy_rt_mw,31.87117117117117
flow,82,20.5,grid_buy_rt_mw,26.91621621621622
flow,83,20.75,grid_buy_rt_mw,25.92522522522523
flow,84,21.0,grid_buy_rt_mw,18.907207207207207
flow,85,21.25,grid_buy_rt_mw,24.222522522522524
flow,86,21.5,grid_buy_rt_mw,20.862162162162164
flow,87,21.75,grid_buy_rt_mw,13.39009009009009
flow,88,22.0,grid_buy_rt_mw,13.150450450450451
flow,89,22.25,grid_buy_rt_mw,14.411711711711712
flow,90,22.5,grid_buy_rt_mw,15.84954954954955
flow,91,22.75,grid_buy_rt_mw,16.57027027027027
flow,92,23.0,grid_buy_rt_mw,20.835135135135133
flow,93,23.25,grid_buy_rt_mw,23.55944977235297
flow,94,23.5,grid_buy_rt_mw,21.22792792792793
flow,95,23.75,grid_buy_rt_mw,20.718018018018014
flow,0,0.0,grid_sell_rt_mw,0.0
flow,1,0.25,grid_sell_rt_mw,0.0
flow,2,0.5,grid_sell_rt_mw,0.0
flow,3,0.75,grid_sell_rt_mw,0.0
flow,4,1.0,grid_sell_rt_mw,0.0
flow,5,1.25,grid_sell_rt_mw,0.0
flow,6,1.5,grid_sell_rt_mw,0.0
flow,7,1.75,grid_sell_rt_mw,0.0
flow,8,2.0,grid_sell_rt_mw,0.0
flow,9,2.25,grid_sell_rt_mw,0.0
flow,10,2.5,grid_sell_rt_mw,0.0
flow,11,2.75,grid_sell_rt_mw,0.0
flow,12,3.0,grid_sell_rt_mw,0.0
flow,13,3.25,grid_sell_rt_mw,0.0
flow,14,3.5,grid_sell_rt_mw,0.0
flow,15,3.75,grid_sell_rt_mw,0.0
flow,16,4.0,grid_sell_rt_mw,0.0
flow,17,4.25,grid_sell_rt_mw,0.0
flow,18,4.5,grid_sell_rt_mw,0.3180180180180194
flow,19,4.75,grid_sell_rt_mw,0.0
flow,20,5.0,grid_sell_rt_mw,0.0
flow,21,5.25,grid_sell_rt_mw,0.0
flow,22,5.5,grid_sell_rt_mw,0.0
flow,23,5.75,grid_sell_rt_mw,0.0
flow,24,6.0,grid_sell_rt_mw,0.0
flow,25,6.25,grid_sell_rt_mw,0.0
flow,26,6.5,grid_sell_rt_mw,0.0
flow,27,6.75,grid_sell_rt_mw,0.0
flow,28,7.0,grid_sell_rt_mw,0.0
flow,29,7.25,grid_sell_rt_mw,0.0
flow,30,7.5,grid_sell_rt_mw,0.0
flow,31,7.75,grid_sell_rt_mw,-0.0
flow,32,8.0,grid_sell_rt_mw,-0.0
flow,33,8.25,grid_sell_rt_mw,0.0
flow,34,8.5,grid_sell_rt_mw,0.0
flow,35,8.75,grid_sell_rt_mw,0.0
flow,36,9.0,grid_sell_rt_mw,0.0
flow,37,9.25,grid_sell_rt_mw,0.0
flow,38,9.5,grid_sell_rt_mw,3.552713678800501e-15
flow,39,9.75,grid_sell_rt_mw,0.0
flow,40,10.0,grid_sell_rt_mw,0.0
flow,41,10.25,grid_sell_rt_mw,0.0
flow,42,10.5,grid_sell_rt_mw,0.0
flow,43,10.75,grid_sell_rt_mw,0.0
flow,44,11.0,grid_sell_rt_mw,0.0
flow,45,11.25,grid_sell_rt_mw,0.0
flow,46,11.5,grid_sell_rt_mw,0.0
flow,47,11.75,grid_sell_rt_mw,0.0
flow,48,12.0,grid_sell_rt_mw,0.0
flow,49,12.25,grid_sell_rt_mw,0.0
flow,50,12.5,grid_sell_rt_mw,0.0
flow,51,12.75,grid_sell_rt_mw,0.0
flow,52,13.0,grid_sell_rt_mw,0.0
flow,53,13.25,grid_sell_rt_mw,0.0
flow,54,13.5,grid_sell_rt_mw,0.0
flow,55,13.75,grid_sell_rt_mw,0.0
flow,56,14.0,grid_sell_rt_mw,0.0
flow,57,14.25,grid_sell_rt_mw,0.0
flow,58,14.5,grid_sell_rt_mw,0.0
flow,59,14.75,grid_sell_rt_mw,0.0
flow,60,15.0,grid_sell_rt_mw,0.0
flow,61,15.25,grid_sell_rt_mw,0.0
flow,62,15.5,grid_sell_rt_mw,0.0
flow,63,15.75,grid_sell_rt_mw,0.0
flow,64,16.0,grid_sell_rt_mw,0.0
flow,65,16.25,grid_sell_rt_mw,0.0
flow,66,16.5,grid_sell_rt_mw,0.0
flow,67,16.75,grid_sell_rt_mw,0.0
flow,68,17.0,grid_sell_rt_mw,0.0
flow,69,17.25,grid_sell_rt_mw,0.0
flow,70,17.5,grid_sell_rt_mw,0.0
flow,71,17.75,grid_sell_rt_mw,0.0
flow,72,18.0,grid_sell_rt_mw,0.0
flow,73,18.25,grid_sell_rt_mw,0.0
flow,74,18.5,grid_sell_rt_mw,0.0
flow,75,18.75,grid_sell_rt_mw,0.0
flow,76,19.0,grid_sell_rt_mw,0.0
flow,77,19.25,grid_sell_rt_mw,0.0
flow,78,19.5,grid_sell_rt_mw,0.0
flow,79,19.75,grid_sell_rt_mw,0.0
flow,80,20.0,grid_sell_rt_mw,0.0
flow,81,20.25,grid_sell_rt_mw,0.0
flow,82,20.5,grid_sell_rt_mw,0.0
flow,83,20.75,grid_sell_rt_mw,0.0
flow,84,21.0,grid_sell_rt_mw,0.0
flow,85,21.25,grid_sell_rt_mw,0.0
flow,86,21.5,grid_sell_rt_mw,0.0
flow,87,21.75,grid_sell_rt_mw,0.0
flow,88,22.0,grid_sell_rt_mw,0.0
flow,89,22.25,grid_sell_rt_mw,0.0
flow,90,22.5,grid_sell_rt_mw,0.0
flow,91,22.75,grid_sell_rt_mw,0.0
flow,92,23.0,grid_sell_rt_mw,0.0
flow,93,23.25,grid_sell_rt_mw,0.0
flow,94,23.5,grid_sell_rt_mw,0.0
flow,95,23.75,grid_sell_rt_mw,0.0
flow,0,0.0,base_load_mw,2.5
flow,1,0.25,base_load_mw,2.5
flow,2,0.5,base_load_mw,2.5
flow,3,0.75,base_load_mw,2.5
flow,4,1.0,base_load_mw,2.5
flow,5,1.25,base_load_mw,2.5
flow,6,1.5,base_load_mw,2.5
flow,7,1.75,base_load_mw,2.5
flow,8,2.0,base_load_mw,2.5
flow,9,2.25,base_load_mw,2.5
flow,10,2.5,base_load_mw,2.5
flow,11,2.75,base_load_mw,2.5
flow,12,3.0,base_load_mw,2.5
flow,13,3.25,base_load_mw,2.5
flow,14,3.5,base_load_mw,2.5
flow,15,3.75,base_load_mw,2.5
flow,16,4.0,base_load_mw,2.5
flow,17,4.25,base_load_mw,2.5
flow,18,4.5,base_load_mw,2.5
flow,19,4.75,base_load_mw,2.5
flow,20,5.0,base_load_mw,2.5
flow,21,5.25,base_load_mw,2.5
flow,22,5.5,base_load_mw,2.5
flow,23,5.75,base_load_mw,2.5
flow,24,6.0,base_load_mw,2.5
flow,25,6.25,base_load_mw,2.5
flow,26,6.5,base_load_mw,2.5
flow,27,6.75,base_load_mw,2.5
flow,28,7.0,base_load_mw,2.5
flow,29,7.25,base_load_mw,2.5
flow,30,7.5,base_load_mw,2.5
flow,31,7.75,base_load_mw,2.5
flow,32,8.0,base_load_mw,2.5
flow,33,8.25,base_load_mw,2.5
flow,34,8.5,base_load_mw,2.5
flow,35,8.75,base_load_mw,2.5
flow,36,9.0,base_load_mw,2.5
flow,37,9.25,base_load_mw,2.5
flow,38,9.5,base_load_mw,2.5
flow,39,9.75,base_load_mw,2.5
flow,40,10.0,base_load_mw,2.5
flow,41,10.25,base_load_mw,2.5
flow,42,10.5,base_load_mw,2.5
flow,43,10.75,base_load_mw,2.5
flow,44,11.0,base_load_mw,2.5
flow,45,11.25,base_load_mw,2.5
flow,46,11.5,base_load_mw,2.5
flow,47,11.75,base_load_mw,2.5
flow,48,12.0,base_load_mw,2.5
flow,49,12.25,base_load_mw,2.5
flow,50,12.5,base_load_mw,2.5
flow,51,12.75,base_load_mw,2.5
flow,52,13.0,base_load_mw,2.5
flow,53,13.25,base_load_mw,2.5
flow,54,13.5,base_load_mw,2.5
flow,55,13.75,base_load_mw,2.5
flow,56,14.0,base_load_mw,2.5
flow,57,14.25,base_load_mw,2.5
flow,58,14.5,base_load_mw,2.5
flow,59,14.75,base_load_mw,2.5
flow,60,15.0,base_load_mw,2.5
flow,61,15.25,base_load_mw,2.5
flow,62,15.5,base_load_mw,2.5
flow,63,15.75,base_load_mw,2.5
flow,64,16.0,base_load_mw,2.5
flow,65,16.25,base_load_mw,2.5
flow,66,16.5,base_load_mw,2.5
flow,67,16.75,base_load_mw,2.5
flow,68,17.0,base_load_mw,2.5
flow,69,17.25,base_load_mw,2.5
flow,70,17.5,base_load_mw,2.5
flow,71,17.75,base_load_mw,2.5
flow,72,18.0,base_load_mw,2.5
flow,73,18.25,base_load_mw,2.5
flow,74,18.5,base_load_mw,2.5
flow,75,18.75,base_load_mw,2.5
flow,76,19.0,base_load_mw,2.5
flow,77,19.25,base_load_mw,2.5
flow,78,19.5,base_load_mw,2.5
flow,79,19.75,base_load_mw,2.5
flow,80,20.0,base_load_mw,2.5
flow,81,20.25,base_load_mw,2.5
flow,82,20.5,base_load_mw,2.5
flow,83,20.75,base_load_mw,2.5
flow,84,21.0,base_load_mw,2.5
flow,85,21.25,base_load_mw,2.5
flow,86,21.5,base_load_mw,2.5
flow,87,21.75,base_load_mw,2.5
flow,88,22.0,base_load_mw,2.5
flow,89,22.25,base_load_mw,2.5
flow,90,22.5,base_load_mw,2.5
flow,91,22.75,base_load_mw,2.5
flow,92,23.0,base_load_mw,2.5
flow,93,23.25,base_load_mw,2.5
flow,94,23.5,base_load_mw,2.5
flow,95,23.75,base_load_mw,2.5
flow,0,0.0,shore_power_nominal_mw,24.0
flow,1,0.25,shore_power_nominal_mw,24.0
flow,2,0.5,shore_power_nominal_mw,24.0
flow,3,0.75,shore_power_nominal_mw,24.0
flow,4,1.0,shore_power_nominal_mw,24.0
flow,5,1.25,shore_power_nominal_mw,24.0
flow,6,1.5,shore_power_nominal_mw,24.0
flow,7,1.75,shore_power_nominal_mw,21.0
flow,8,2.0,shore_power_nominal_mw,21.0
flow,9,2.25,shore_power_nominal_mw,21.0
flow,10,2.5,shore_power_nominal_mw,18.0
flow,11,2.75,shore_power_nominal_mw,18.0
flow,12,3.0,shore_power_nominal_mw,15.0
flow,13,3.25,shore_power_nominal_mw,15.0
flow,14,3.5,shore_power_nominal_mw,15.0
flow,15,3.75,shore_power_nominal_mw,12.0
flow,16,4.0,shore_power_nominal_mw,12.0
flow,17,4.25,shore_power_nominal_mw,12.0
flow,18,4.5,shore_power_nominal_mw,6.0
flow,19,4.75,shore_power_nominal_mw,6.0
flow,20,5.0,shore_power_nominal_mw,9.0
flow,21,5.25,shore_power_nominal_mw,9.0
flow,22,5.5,shore_power_nominal_mw,9.0
flow,23,5.75,shore_power_nominal_mw,9.0
flow,24,6.0,shore_power_nominal_mw,9.0
flow,25,6.25,shore_power_nominal_mw,6.0
flow,26,6.5,shore_power_nominal_mw,6.0
flow,27,6.75,shore_power_nominal_mw,6.0
flow,28,7.0,shore_power_nominal_mw,6.0
flow,29,7.25,shore_power_nominal_mw,6.0
flow,30,7.5,shore_power_nominal_mw,3.0
flow,31,7.75,shore_power_nominal_mw,3.0
flow,32,8.0,shore_power_nominal_mw,3.0
flow,33,8.25,shore_power_nominal_mw,3.0
flow,34,8.5,shore_power_nominal_mw,6.0
flow,35,8.75,shore_power_nominal_mw,6.0
flow,36,9.0,shore_power_nominal_mw,6.0
flow,37,9.25,shore_power_nominal_mw,6.0
flow,38,9.5,shore_power_nominal_mw,9.0
flow,39,9.75,shore_power_nominal_mw,9.0
flow,40,10.0,shore_power_nominal_mw,9.0
flow,41,10.25,shore_power_nominal_mw,9.0
flow,42,10.5,shore_power_nominal_mw,9.0
flow,43,10.75,shore_power_nominal_mw,9.0
flow,44,11.0,shore_power_nominal_mw,9.0
flow,45,11.25,shore_power_nominal_mw,9.0
flow,46,11.5,shore_power_nominal_mw,9.0
flow,47,11.75,shore_power_nominal_mw,9.0
flow,48,12.0,shore_power_nominal_mw,12.0
flow,49,12.25,shore_power_nominal_mw,12.0
flow,50,12.5,shore_power_nominal_mw,12.0
flow,51,12.75,shore_power_nominal_mw,15.0
flow,52,13.0,shore_power_nominal_mw,18.0
flow,53,13.25,shore_power_nominal_mw,18.0
flow,54,13.5,shore_power_nominal_mw,21.0
flow,55,13.75,shore_power_nominal_mw,24.0
flow,56,14.0,shore_power_nominal_mw,24.0
flow,57,14.25,shore_power_nominal_mw,24.0
flow,58,14.5,shore_power_nominal_mw,27.0
flow,59,14.75,shore_power_nominal_mw,27.0
flow,60,15.0,shore_power_nominal_mw,27.0
flow,61,15.25,shore_power_nominal_mw,27.0
flow,62,15.5,shore_power_nominal_mw,30.0
flow,63,15.75,shore_power_nominal_mw,30.0
flow,64,16.0,shore_power_nominal_mw,30.0
flow,65,16.25,shore_power_nominal_mw,30.0
flow,66,16.5,shore_power_nominal_mw,27.0
flow,67,16.75,shore_power_nominal_mw,27.0
flow,68,17.0,shore_power_nominal_mw,30.0
flow,69,17.25,shore_power_nominal_mw,30.0
flow,70,17.5,shore_power_nominal_mw,27.0
flow,71,17.75,shore_power_nominal_mw,30.0
flow,72,18.0,shore_power_nominal_mw,30.0
flow,73,18.25,shore_power_nominal_mw,30.0
flow,74,18.5,shore_power_nominal_mw,30.0
